id;annotator;tablename;position;question;answer;answer_coord;float_value;agg_function;table_loc
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Perempuan life expectancy in NUSA TENGGARA TIMUR?;['67.24', '67.41', '67.6', '67.77', '67.85', '67.91', '67.92', '67.96', '68.28', '68.81', '68.96', '69.11', '69.43'];[(18, 14), (18, 13), (18, 12), (18, 11), (18, 10), (18, 9), (18, 8), (18, 7), (18, 6), (18, 5), (18, 4), (18, 3), (1, 14)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in Provinsi?;['NUSA TENGGARA TIMUR'];[(18, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2022?;['69.43'];[(1, 14)];69.43;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in NUSA TENGGARA TIMUR in 2021?;['69.11'];[(18, 3)];69.11;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2019?;['68.81'];[(18, 5)];68.81;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in NUSA TENGGARA TIMUR in 2018?;['68.28'];[(18, 6)];68.28;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in NUSA TENGGARA TIMUR in 2017?;['67.96'];[(18, 7)];67.96;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2013 for Perempuan?;['67.77'];[(18, 11)];67.77;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2010?;['67.24'];[(18, 14)];67.24;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in KALIMANTAN TENGAH since 2020?;['70.98', '71.06', '71.16', '71.23', '71.34', '71.48', '71.49', '71.5', '71.55', '71.6', '71.66', '71.72', '72.02'];[(20, 14), (20, 13), (0, 13), (20, 11), (0, 10), (20, 9), (0, 9), (20, 7), (0, 7), (1, 2), (19, 11), (20, 3), (20, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in Provinsi for Perempuan?;['KALIMANTAN TENGAH'];[(20, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2022 for Perempuan?;['72.02'];[(20, 2)];72.02;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Perempuan?;['71.72'];[(20, 3)];71.72;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KALIMANTAN TENGAH in 2020?;['71.66'];[(19, 11)];71.66;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Perempuan?;['71.6'];[(1, 2)];71.6;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2017?;['71.5'];[(20, 7)];71.5;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Perempuan?;['71.34'];[(0, 10)];71.34;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2010 for Perempuan?;['70.98'];[(20, 14)];70.98;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Perempuan life expectancy in KALIMANTAN SELATAN?;['68.63', '68.86', '69.09', '69.33', '69.45', '69.78', '69.84', '69.95', '70.19', '70.45', '70.62', '70.79', '71.13'];[(21, 14), (21, 13), (21, 12), (21, 11), (21, 10), (1, 12), (21, 8), (21, 7), (21, 6), (21, 5), (21, 4), (21, 3), (5, 9)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2022 for Perempuan?;['71.13'];[(5, 9)];71.13;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2019?;['70.45'];[(21, 5)];70.45;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2018?;['70.19'];[(21, 6)];70.19;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KALIMANTAN SELATAN in 2016?;['69.84'];[(21, 8)];69.84;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Perempuan life expectancy in KALIMANTAN TIMUR?;['74.84', '75.05', '75.27', '75.46', '75.56', '75.58', '75.59', '75.61', '75.87', '76.13', '76.21', '76.51', '76.52'];[(22, 14), (22, 13), (22, 12), (22, 11), (22, 10), (22, 9), (22, 8), (22, 7), (12, 10), (22, 5), (22, 4), (22, 3), (22, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KALIMANTAN TIMUR in 2021?;['76.51'];[(22, 3)];76.51;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2018?;['75.87'];[(12, 10)];75.87;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KALIMANTAN TIMUR in 2015?;['75.58'];[(22, 9)];75.58;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KALIMANTAN TIMUR in 2013?;['75.46'];[(22, 11)];75.46;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['75.27'];[(22, 12)];75.27;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KALIMANTAN TIMUR in 2011?;['75.05'];[(22, 13)];75.05;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in KALIMANTAN UTARA since 2020?;['73.85', '73.86', '73.87', '73.88', '73.98', '74.28', '74.3', '74.34', '74.37', '74.4', '74.44', '74.48', '74.54'];[(23, 14), (23, 13), (23, 12), (23, 11), (23, 10), (23, 9), (23, 8), (23, 7), (23, 6), (10, 8), (23, 4), (23, 3), (23, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in KALIMANTAN UTARA in Provinsi?;['KALIMANTAN UTARA'];[(23, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2022 for Perempuan?;['74.54'];[(23, 2)];74.54;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Perempuan?;['74.37'];[(23, 6)];74.37;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2015?;['74.28'];[(23, 9)];74.28;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Perempuan in SULAWESI UTARA?;['72.39', '72.55', '72.7', '72.85', '72.92', '72.98', '72.99', '73.01', '73.23', '73.55', '73.67', '73.72', '74.04'];[(24, 14), (19, 5), (8, 3), (24, 11), (3, 7), (24, 9), (24, 8), (24, 7), (24, 6), (3, 4), (24, 4), (24, 3), (24, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2022?;['74.04'];[(24, 2)];74.04;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Perempuan?;['73.55'];[(3, 4)];73.55;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI UTARA in 2018?;['73.23'];[(24, 6)];73.23;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI UTARA in 2016?;['72.99'];[(24, 8)];72.99;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI UTARA in 2011?;['72.55'];[(19, 5)];72.55;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Perempuan in SULAWESI TENGAH?;['68.07', '68.39', '68.7', '69.02', '69.18', '69.26', '69.28', '69.29', '69.75', '70.26', '70.72', '70.85', '70.95'];[(25, 14), (17, 4), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (1, 9), (25, 4), (25, 3), (25, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in Provinsi?;['SULAWESI TENGAH'];[(25, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2022?;['70.95'];[(25, 2)];70.95;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI TENGAH in 2019?;['70.26'];[(1, 9)];70.26;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Perempuan?;['69.75'];[(25, 6)];69.75;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2017?;['69.29'];[(25, 7)];69.29;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['68.7'];[(25, 12)];68.7;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in SULAWESI SELATAN since 2020?;['70.94', '71.12', '71.31', '71.5', '71.59', '71.8', '71.84', '71.86', '72.1', '72.42', '72.56', '72.65', '72.96'];[(26, 14), (9, 10), (7, 12), (20, 7), (26, 10), (26, 9), (26, 8), (5, 4), (26, 6), (26, 5), (26, 4), (26, 3), (26, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2018?;['72.1'];[(26, 6)];72.1;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2015?;['71.8'];[(26, 9)];71.8;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI SELATAN in 2014?;['71.59'];[(26, 10)];71.59;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI SELATAN in 2010?;['70.94'];[(26, 14)];70.94;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Perempuan in SULAWESI TENGGARA?;['71.67', '71.87', '72.08', '72.3', '72.41', '72.46', '72.44', '72.47', '72.71', '73.12', '73.36', '73.37', '73.47'];[(0, 6), (19, 9), (27, 12), (3, 13), (4, 10), (3, 12), (14, 10), (9, 2), (27, 6), (3, 6), (27, 4), (27, 3), (27, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in Provinsi for Perempuan?;['SULAWESI TENGGARA'];[(27, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2022 for Perempuan?;['73.47'];[(27, 2)];73.47;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2018?;['72.71'];[(27, 6)];72.71;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2016?;['72.44'];[(14, 10)];72.44;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2015?;['72.46'];[(3, 12)];72.46;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2013 for Perempuan?;['72.3'];[(3, 13)];72.3;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI TENGGARA in 2012?;['72.08'];[(27, 12)];72.08;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2011 for Perempuan?;['71.87'];[(19, 9)];71.87;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan living in GORONTALO since 2020?;['68.41', '68.59', '68.77', '68.94', '69.03', '69.14', '69.16', '69.2', '69.53', '69.94', '70.09', '70.21', '70.53'];[(28, 14), (28, 13), (28, 12), (28, 11), (28, 10), (28, 9), (28, 8), (28, 7), (28, 6), (28, 5), (28, 4), (28, 3), (28, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in Provinsi for Perempuan?;['GORONTALO'];[(28, 0)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Perempuan?;['70.21'];[(28, 3)];70.21;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2019?;['69.94'];[(28, 5)];69.94;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2018?;['69.53'];[(28, 6)];69.53;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in GORONTALO in 2016?;['69.16'];[(28, 8)];69.16;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2014?;['69.03'];[(28, 10)];69.03;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in GORONTALO in 2012?;['68.77'];[(28, 12)];68.77;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Perempuan in SULAWESI BARAT?;['64.45', '64.72', '65.0', '65.28', '66.0', '66.18', '66.2', '66.23', '66.47', '66.78', '67.02', '67.19', '67.6'];[(29, 14), (29, 13), (29, 12), (29, 11), (29, 10), (29, 9), (29, 8), (29, 7), (29, 6), (29, 5), (29, 4), (29, 3), (18, 12)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Perempuan?;['67.19'];[(29, 3)];67.19;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI BARAT in 2020?;['67.02'];[(29, 4)];67.02;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Perempuan?;['66.78'];[(29, 5)];66.78;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2016?;['66.2'];[(29, 8)];66.2;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in SULAWESI BARAT in 2013?;['65.28'];[(29, 11)];65.28;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Perempuan in MALUKU?;['66.42', '66.58', '66.74', '66.9', '66.98', '67.28', '67.34', '67.39', '67.58', '67.79', '67.93', '68.05', '68.43'];[(30, 14), (30, 13), (30, 12), (30, 11), (30, 10), (30, 9), (30, 8), (17, 8), (30, 6), (30, 5), (30, 4), (30, 3), (30, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in MALUKU in 2022?;['68.43'];[(30, 2)];68.43;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2021?;['68.05'];[(30, 3)];68.05;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Perempuan?;['67.58'];[(30, 6)];67.58;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in MALUKU in 2017?;['67.39'];[(17, 8)];67.39;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Perempuan?;['66.98'];[(30, 10)];66.98;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2013 for Perempuan?;['66.9'];[(30, 11)];66.9;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Perempuan in PAPUA BARAT?;['66.57', '66.72', '66.86', '67.02', '67.1', '67.15', '67.16', '67.19', '67.43', '67.78', '67.9', '68.05', '68.44'];[(32, 14), (32, 13), (32, 12), (29, 4), (32, 10), (32, 9), (32, 8), (29, 3), (32, 6), (32, 5), (32, 4), (30, 3), (32, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in PAPUA BARAT in 2022?;['68.44'];[(32, 2)];68.44;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2020 for Perempuan?;['67.9'];[(32, 4)];67.9;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2016 for Perempuan?;['67.16'];[(32, 8)];67.16;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in PAPUA BARAT in 2015?;['67.15'];[(32, 9)];67.15;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in PAPUA BARAT in 2014?;['67.1'];[(32, 10)];67.1;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['66.86'];[(32, 12)];66.86;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in PAPUA BARAT in 2011?;['66.72'];[(32, 13)];66.72;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Perempuan in INDONESIA?;['71.83', '72.02', '72.22', '72.41', '72.59', '72.78', '72.8', '73.06', '73.19', '73.33', '73.46', '73.55', '73.83'];[(34, 14), (20, 2), (34, 12), (4, 10), (8, 4), (34, 9), (4, 6), (34, 7), (4, 3), (34, 5), (34, 4), (3, 4), (34, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2021?;['73.55'];[(3, 4)];73.55;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Perempuan?;['73.33'];[(34, 5)];73.33;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in INDONESIA in 2017?;['73.06'];[(34, 7)];73.06;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in INDONESIA in 2013?;['72.41'];[(4, 10)];72.41;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['72.22'];[(34, 12)];72.22;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in INDONESIA in 2011?;['72.02'];[(20, 2)];72.02;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2010?;['71.83'];[(34, 14)];71.83;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Laki-laki in ACEH?;['67.17', '67.25', '67.32', '67.4', '67.44', '67.59', '67.61', '67.62', '67.73', '67.98', '68.04', '68.07', '68.26'];[(35, 14), (35, 13), (35, 12), (35, 11), (35, 10), (35, 9), (35, 8), (35, 7), (35, 6), (35, 5), (35, 4), (25, 14), (35, 2)];;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['68.26'];[(35, 2)];68.26;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Laki-laki?;['68.07'];[(25, 14)];68.07;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2017 for Laki-laki?;['67.62'];[(35, 7)];67.62;;dataset/bdc-2023/table_csv/angka_harapan_hidup_provinsi_indonesia.csv
